code,processed_code
"print welcome to Oceanbasket Retuarant!
print my name is Micheal and I will be serving you tonight
print Hi Samkelo its nice to meet you
print Hi Lihle its nice to meet you
print Great I will be back with one Fanta and one coke
print 5 minutes later
print Here is your Fanta Samkelo
print Here is your Coke Lihle",print % % % % print % % % % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % print % % % print % % % % % print % % % % % 
"print welcome to Oceanbasket!
print my name is Micheal and I will be serving you tonight
print Hi Samkelo its nice to meet you
print Hi Lihle its nice to meet you
print Great I will be back with one Fanta and one coke
print 5 minutes later
print Here is your Fanta Samkelo
print Here is your Coke Lihle",print % % % print % % % % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % print % % % print % % % % % print % % % % % 
"
ask What is the store name
echo Welcome to 
ask what is the waitors name 
echo my name is 
print ill be serving you tonight
ask whats your name  
echo hi 
print nice to meet you
ask whats your friends name
echo hi 
print its nice to meet you
ask what would you like to drink
echo Great one 
print coming right up
",ask % % % % % echo % % ask % % % % % echo % % % print % % % % % ask % % % echo % print % % % % ask % % % % echo % print % % % % % ask % % % % % % echo % % print % % % 
"echo My name is Michael and I will be serving you tonight
",echo % % % % % % % % % % % 
"print My name is Michael and I will be serving you tonight
",print % % % % % % % % % % % 
print echo 5 mins later,print echo % % % 
"ask What is your favorite restaurant?
echo Welcome to restaurant",ask % % % % % echo % % % 
"ask What is your favorite restaurant?
echo Welcome to
ask My name is 
echo and I will be serving you tonight",ask % % % % % echo % % ask % % % echo % % % % % % % 
"ask Welcome to 
echo My name is Lisa and i will be serving you tonight
ask My name is 
echo and I will be serving you tonigh",ask % % echo % % % % % % % % % % % ask % % % echo % % % % % % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you ",print % % % % print % % % % print % % % % % % % 
"ask Welcome to 
echo My name is Lisa and i will be serving you tonight at ",ask % % echo % % % % % % % % % % % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you
print Hi Bonolo",print % % % % print % % % % print % % % % % % % print % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you
print Hi Bonolo its nice to meet you ",print % % % % print % % % % print % % % % % % % print % % % % % % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you
print Hi Bonolo its nice to meet you 
print great I will be back with one stoney and juice ",print % % % % print % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you
print Hi Bonolo its nice to meet you 
print great I will be back with one stoney and juice
print 5 minutes later",print % % % % print % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % print % % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you
print Hi Bonolo its nice to meet you 
print great I will be back with one stoney and juice
print 5 minutes later
print Here ir your stoney Lerato ",print % % % % print % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % print % % % print % % % % % 
"print Hello welcome to Hedy!
print My name is Madimakatso
print Hi Lerato its nice to meet you
print Hi Bonolo its nice to meet you 
print great I will be back with one stoney and juice
print 5 minutes later
print Here is your stoney Lerato 
print Here is your juice Bonolo ",print % % % % print % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % print % % % print % % % % % print % % % % % 
"print Hello welcome to Steers!
print My name is Madimakatso and i will be serving you today 
print Hi Lerato its nice to meet you
print Hi Bonolo its nice to meet you 
print great I will be back with one stoney and juice
print 5 minutes later
print Here is your stoney Lerato 
print Here is your juice Bonolo ",print % % % % print % % % % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % print % % % print % % % % % print % % % % % 
"print Hello welcome to Mercedes benz dealership!
print my name is lehlohonolo and i will be serving you guys today
",print % % % % % % print % % % % % % % % % % % % 
"print Hello welcome to Mercedes benz dealership!
print my name is lehlohonolo and i will be serving you guys today
print ' Hi Hazel it's nice to meet you
",print % % % % % % print % % % % % % % % % % % % print % % % % % % % % 
"print Hello welcome to Mercedes benz dealership!
print my name is lehlohonolo and i will be serving you guys today
print Hi Hazel it's nice to meet you
",print % % % % % % print % % % % % % % % % % % % print % % % % % % % 
"ask What is your favorite restaurant?
echo Welcome to 
ask what is your name?
echo My name is ",ask % % % % % echo % % ask % % % % echo % % % 
"print Hello welcome to Hedy!
print Hi Hazel it's nice to meet you",print % % % % print % % % % % % % 
"ask What is your favorite restaurant?
echo Welcome to 
ask what is your name?
echo My name is 
print and i will be serving you today.",ask % % % % % echo % % ask % % % % echo % % % print % % % % % % % 
"print Hello welcome to Hedy!
print Hi Hazel it's nice to meet you
print Here is your  preferred colors!",print % % % % print % % % % % % % print % % % % % 
"ask Welcome to?
echo Welcome to 
ask What is your name?
echo My name is 
print and I will be serving you today.
",ask % % echo % % ask % % % % echo % % % print % % % % % % % 
"print Hello welcome to Mercedes benz dealership
echo My is name Lehlohonolo and I will be serving you guys today",print % % % % % % echo % % % % % % % % % % % % 
"print Hello welcome to Mercedes benz dealership
ask My is name Lehlohonolo and I will be serving you guys today",print % % % % % % ask % % % % % % % % % % % % 
"print Hello welcome to Mercedes benz dealership
ask My is name",print % % % % % % ask % % % 
"ask Welcome to
echo Welcome to 
ask My name is
echo My name is 
print and I will be serving you today.
",ask % % echo % % ask % % % echo % % % print % % % % % % % 
"ask is name
print Welcome to OceanBasket
ask is name
print My name",ask % % print % % % ask % % print % % 
"ask is name
print Welcome to OceanBasket
ask is name
print My name is Khomotso",ask % % print % % % ask % % print % % % % 
"ask is name
print Welcome to OceanBasket
ask is name
print My name is Khomotso and i will be serving you tonight
ask is ",ask % % print % % % ask % % print % % % % % % % % % % % ask % 
"ask shop name is
print Welcome to OceanBasket
ask waiter name is
print My name is Khomotso and i will be serving you tonight
ask is ",ask % % % print % % % ask % % % print % % % % % % % % % % % ask % 
"ask shop is
print welcome to OceanBasket",ask % % print % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print my name is Khomotso and i will be serving you tonight",ask % % print % % % ask % % print % % % % % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print hi am Khomotso and i will be serving you tonight",ask % % print % % % ask % % print % % % % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso and i will be serving you tonight",ask % % print % % % ask % % print % % % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso and i will be serving you tonight
ask costumer is
print hi Karabo its nice to meet you",ask % % print % % % ask % % print % % % % % % % % % ask % % print % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight",ask % % print % % % ask % % print % % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight
ask costumer1 is
print hi Karabo its nice to meet you",ask % % print % % % ask % % print % % % % % % % % ask % % print % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight
ask costumer1 is
print hi Karabo its nice to meet you
ask costumer2 is
print hi Kabelo its nice to meet you",ask % % print % % % ask % % print % % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight
ask costumer1 is
print hi Karabo its nice to meet you
ask costumer2 is
print hi Kabelo its nice to meet you
ask drink",ask % % print % % % ask % % print % % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % ask % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight
ask costumer1 is
print hi Karabo its nice to meet you
ask costumer2 is
print hi Kabelo its nice to meet you
ask drink is
print i will be back with one Lemonate and one Sprite",ask % % print % % % ask % % print % % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight
ask costumer1 is
print hi Karabo its nice to meet you
ask costumer2 is
print hi Kabelo its nice to meet you
ask drinks is
print i will be back with one Lemonate and one Sprite
ask time is
print 5 minutes later",ask % % print % % % ask % % print % % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % % % % ask % % print % % % 
"ask shop is
print welcome to OceanBasket
ask waiter is
print am Khomotso i will be serving you tonight
ask costumer1 is
print hi Karabo its nice to meet you
ask costumer2 is
print hi Kabelo its nice to meet you
ask drinks is
print i will be back with Lemonate and Sprite
ask time is
print 5 minutes later
ask drink is
print here is your Lemonate Karabo",ask % % print % % % ask % % print % % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % ask % % print % % % % % % % % ask % % print % % % ask % % print % % % % % 
